date,7.62x39mm AP,7.62x39mm BP,7.62x39mm LP,7.62x39mm PS,7.62x39mm T45M,is_holiday,in_CS,is_CS,is_need,is_make,is_active,is_public
2025-11-30 00:00:00,4210.0,1583.0,42.0,389.0,108.0,1,0.22077922077922077,2,1,0,0,0.0
2025-11-30 01:00:00,4208.0,1545.0,42.0,387.0,107.0,1,0.22132034632034633,2,1,0,0,0.0
2025-11-30 02:00:00,4203.0,1486.0,42.0,386.0,107.0,1,0.22186147186147187,2,1,0,0,0.0
2025-11-30 03:00:00,4214.0,1337.0,42.0,372.0,107.0,1,0.2224025974025974,2,1,0,0,0.0
2025-11-30 04:00:00,4214.0,1237.0,41.0,371.0,107.0,1,0.22294372294372294,2,1,0,0,0.0
2025-11-30 05:00:00,4213.0,1236.0,42.0,371.0,107.0,1,0.22348484848484848,2,1,0,0,0.0
2025-11-30 06:00:00,4196.0,1238.0,42.0,371.0,107.0,1,0.22402597402597402,2,1,0,0,0.0
2025-11-30 07:00:00,4199.0,1227.0,41.0,370.0,107.0,1,0.22456709956709955,2,1,0,0,0.0
2025-11-30 08:00:00,4213.0,1224.0,42.0,371.0,107.0,1,0.22510822510822512,2,1,0,0,0.0
2025-11-30 09:00:00,4251.0,1220.0,42.0,373.0,108.0,1,0.22564935064935066,2,1,0,0,0.0
2025-11-30 10:00:00,4062.0,1249.0,42.0,376.0,109.0,1,0.2261904761904762,2,1,0,0,0.0
2025-11-30 11:00:00,3980.0,1260.0,42.0,388.0,109.0,1,0.22673160173160173,2,1,0,0,0.0
2025-11-30 12:00:00,3990.0,1260.0,42.0,393.0,109.0,1,0.22727272727272727,2,1,0,0,0.0
2025-11-30 13:00:00,3992.0,1262.0,42.0,393.0,109.0,1,0.2278138528138528,2,1,0,0,0.0
2025-11-30 14:00:00,3990.0,1260.0,42.0,392.0,109.0,1,0.22835497835497837,2,1,0,0,0.0
2025-11-30 15:00:00,3993.0,1260.0,42.0,392.0,109.0,1,0.2288961038961039,2,1,0,0,0.0
2025-11-30 16:00:00,4038.0,1262.0,42.0,392.0,109.0,1,0.22943722943722944,2,1,0,0,0.0
2025-11-30 17:00:00,4271.0,1261.0,42.0,391.0,109.0,1,0.22997835497835498,2,1,0,0,0.0
2025-11-30 18:00:00,4344.0,1260.0,42.0,390.0,109.0,1,0.2305194805194805,2,1,0,0,0.0
2025-11-30 19:00:00,4361.0,1258.0,42.0,390.0,108.0,1,0.23106060606060605,2,1,0,0,0.0
2025-11-30 20:00:00,4351.0,1245.0,42.0,388.0,108.0,1,0.23160173160173161,2,1,0,0,0.0
2025-11-30 21:00:00,4300.0,1188.0,42.0,388.0,108.0,1,0.23214285714285715,2,1,0,0,0.0
2025-11-30 22:00:00,4283.0,1186.0,42.0,389.0,108.0,1,0.2326839826839827,2,1,0,0,0.0
2025-11-30 23:00:00,4290.0,1185.0,42.0,388.0,108.0,1,0.23322510822510822,2,1,0,0,0.0
2025-12-01 00:00:00,4343.0,1184.0,42.0,386.0,107.0,0,0.23376623376623376,2,1,0,0,0.0
2025-12-01 01:00:00,4351.0,1166.0,41.0,385.0,107.0,0,0.2343073593073593,2,1,0,0,0.0
2025-12-01 02:00:00,4290.0,1155.0,41.0,384.0,106.0,0,0.23484848484848486,2,1,0,0,0.0
2025-12-01 03:00:00,4279.0,1164.0,41.0,371.0,105.0,0,0.2353896103896104,2,1,0,0,0.0
2025-12-01 04:00:00,4286.0,1183.0,42.0,371.0,106.0,0,0.23593073593073594,2,1,0,0,0.0
2025-12-01 05:00:00,4333.0,1181.0,41.0,371.0,106.0,0,0.23647186147186147,2,1,0,0,0.0
2025-12-01 06:00:00,4352.0,1172.0,42.0,371.0,107.0,0,0.237012987012987,2,1,0,0,0.0
2025-12-01 07:00:00,4352.0,1173.0,42.0,361.0,106.0,0,0.23755411255411255,2,1,0,0,0.0
2025-12-01 08:00:00,4099.0,1167.0,42.0,349.0,106.0,0,0.23809523809523808,2,1,0,0,0.0
2025-12-01 09:00:00,3819.0,1154.0,41.0,335.0,106.0,0,0.23863636363636365,2,1,0,0,0.0
2025-12-01 10:00:00,3936.0,1160.0,42.0,325.0,106.0,0,0.23917748917748918,2,1,0,0,0.0
2025-12-01 11:00:00,3987.0,1163.0,42.0,328.0,107.0,0,0.23971861471861472,2,1,0,0,0.0
2025-12-01 12:00:00,4071.0,1191.0,43.0,386.0,111.0,0,0.24025974025974026,2,1,0,0,0.0
2025-12-01 13:00:00,3987.0,1166.0,42.0,357.0,107.0,0,0.2408008658008658,2,1,0,0,0.0
2025-12-01 14:00:00,3992.0,1160.0,42.0,373.0,107.0,0,0.24134199134199133,2,1,0,0,0.0
2025-12-01 15:00:00,3996.0,1161.0,42.0,375.0,108.0,0,0.2418831168831169,2,1,0,0,0.0
2025-12-01 16:00:00,4032.0,1158.0,42.0,381.0,108.0,0,0.24242424242424243,2,1,0,0,0.0
2025-12-01 17:00:00,4317.0,1149.0,41.0,386.0,107.0,0,0.24296536796536797,2,1,0,0,0.0
2025-12-01 18:00:00,4361.0,1135.0,41.0,385.0,107.0,0,0.2435064935064935,2,1,0,0,0.0
2025-12-01 19:00:00,4359.0,1146.0,42.0,385.0,107.0,0,0.24404761904761904,2,1,0,0,0.0
2025-12-01 20:00:00,4353.0,1144.0,42.0,385.0,107.0,0,0.24458874458874458,2,1,0,0,0.0
2025-12-01 21:00:00,4312.0,1123.0,41.0,386.0,107.0,0,0.24512987012987014,2,1,0,0,0.0
2025-12-01 22:00:00,4317.0,1141.0,42.0,387.0,108.0,0,0.24567099567099568,2,1,0,0,0.0
2025-12-01 23:00:00,4365.0,1159.0,42.0,387.0,108.0,0,0.24621212121212122,2,1,0,0,0.0
2025-12-02 00:00:00,4367.0,1160.0,41.0,386.0,107.0,0,0.24675324675324675,2,1,0,0,0.0
2025-12-02 01:00:00,4397.0,1158.0,41.0,386.0,107.0,0,0.2472943722943723,2,1,0,0,0.0
2025-12-02 02:00:00,4422.0,1154.0,41.0,384.0,107.0,0,0.24783549783549783,2,1,0,0,0.0
2025-12-02 03:00:00,4417.0,1151.0,41.0,372.0,106.0,0,0.2483766233766234,2,1,0,0,0.0
2025-12-02 04:00:00,4426.0,1144.0,41.0,371.0,106.0,0,0.24891774891774893,2,1,0,0,0.0
2025-12-02 05:00:00,4425.0,1137.0,41.0,371.0,107.0,0,0.24945887445887446,2,1,0,0,0.0
2025-12-02 06:00:00,4429.0,1129.0,41.0,370.0,106.0,0,0.25,2,1,0,0,0.0
2025-12-02 07:00:00,4057.0,1126.0,41.0,370.0,107.0,0,0.25054112554112556,2,1,0,0,0.0
2025-12-02 08:00:00,3971.0,1113.0,41.0,343.0,106.0,0,0.2510822510822511,2,1,0,0,0.0
2025-12-02 09:00:00,4133.0,1167.0,43.0,386.0,111.0,0,0.25162337662337664,2,1,0,0,0.0
2025-12-02 10:00:00,4146.0,1161.0,43.0,386.0,111.0,0,0.25216450216450215,2,1,0,0,0.0
2025-12-02 11:00:00,4054.0,1131.0,41.0,353.0,108.0,0,0.2527056277056277,2,1,0,0,0.0
2025-12-02 12:00:00,4047.0,1143.0,40.0,374.0,108.0,0,0.2532467532467532,2,1,0,0,0.0
2025-12-02 13:00:00,4068.0,1132.0,42.0,374.0,108.0,0,0.2537878787878788,2,1,0,0,0.0
2025-12-02 14:00:00,4066.0,1121.0,42.0,373.0,108.0,0,0.25432900432900435,2,1,0,0,0.0
2025-12-02 15:00:00,4104.0,1124.0,42.0,384.0,108.0,0,0.25487012987012986,2,1,0,0,0.0
2025-12-02 16:00:00,4191.0,1122.0,42.0,387.0,108.0,0,0.2554112554112554,2,1,0,0,0.0
2025-12-02 17:00:00,4419.0,1120.0,42.0,386.0,107.0,0,0.25595238095238093,2,1,0,0,0.0
2025-12-02 18:00:00,4438.0,1120.0,41.0,386.0,107.0,0,0.2564935064935065,2,1,0,0,0.0
2025-12-02 19:00:00,4506.0,1120.0,41.0,386.0,107.0,0,0.25703463203463206,2,1,0,0,0.0
2025-12-02 20:00:00,4482.0,1099.0,42.0,386.0,107.0,0,0.25757575757575757,2,1,0,0,0.0
2025-12-02 21:00:00,4424.0,1087.0,42.0,387.0,108.0,0,0.25811688311688313,2,1,0,0,0.0
2025-12-02 22:00:00,4434.0,1089.0,42.0,389.0,108.0,0,0.25865800865800864,2,1,0,0,0.0
2025-12-02 23:00:00,4439.0,1090.0,42.0,388.0,108.0,0,0.2591991341991342,2,1,0,0,0.0
2025-12-03 00:00:00,4608.0,1089.0,42.0,388.0,108.0,0,0.2597402597402597,2,1,0,0,0.0
2025-12-03 01:00:00,4651.0,1088.0,41.0,386.0,107.0,0,0.2602813852813853,2,1,0,0,0.0
2025-12-03 02:00:00,4607.0,1078.0,41.0,385.0,107.0,0,0.26082251082251084,2,1,0,0,0.0
2025-12-03 03:00:00,4568.0,1085.0,41.0,385.0,107.0,0,0.26136363636363635,2,1,0,0,0.0
2025-12-03 04:00:00,4573.0,1087.0,41.0,385.0,107.0,0,0.2619047619047619,2,1,0,0,0.0
2025-12-03 05:00:00,4573.0,1084.0,41.0,385.0,106.0,0,0.2624458874458874,2,1,0,0,0.0
2025-12-03 06:00:00,4528.0,1074.0,41.0,385.0,107.0,0,0.262987012987013,2,1,0,0,0.0
2025-12-03 07:00:00,4569.0,1065.0,42.0,379.0,106.0,0,0.26352813852813856,2,1,0,0,0.0
2025-12-03 08:00:00,4333.0,1068.0,42.0,381.0,107.0,0,0.26406926406926406,2,1,0,0,0.0
2025-12-03 09:00:00,4438.0,1067.0,42.0,384.0,107.0,0,0.26461038961038963,2,1,0,0,0.0
2025-12-03 10:00:00,4212.0,1070.0,41.0,385.0,108.0,0,0.26515151515151514,2,1,0,0,0.0
2025-12-03 11:00:00,4135.0,1076.0,42.0,387.0,108.0,0,0.2656926406926407,2,1,0,0,0.0
2025-12-03 12:00:00,4121.0,1085.0,42.0,388.0,108.0,0,0.2662337662337662,2,1,0,0,0.0
2025-12-03 13:00:00,4137.0,1086.0,42.0,389.0,108.0,0,0.2667748917748918,2,1,0,0,0.0
2025-12-03 14:00:00,4137.0,1082.0,41.0,388.0,108.0,0,0.26731601731601734,2,1,0,0,0.0
2025-12-03 15:00:00,4138.0,1087.0,42.0,391.0,108.0,0,0.26785714285714285,2,1,0,0,0.0
2025-12-03 16:00:00,4180.0,1083.0,42.0,389.0,108.0,0,0.2683982683982684,2,1,0,0,0.0
2025-12-03 17:00:00,4585.0,1082.0,41.0,388.0,108.0,0,0.2689393939393939,2,1,0,0,0.0
2025-12-03 18:00:00,4295.0,1121.0,43.0,401.0,111.0,0,0.2694805194805195,2,1,0,0,0.0
2025-12-03 19:00:00,4650.0,1086.0,41.0,387.0,108.0,0,0.270021645021645,2,1,0,0,0.0
2025-12-03 20:00:00,4628.0,1076.0,42.0,388.0,108.0,0,0.27056277056277056,2,1,0,0,0.0
2025-12-03 21:00:00,4525.0,1070.0,42.0,388.0,108.0,0,0.2711038961038961,2,1,0,0,0.0
2025-12-03 22:00:00,4510.0,1084.0,42.0,390.0,108.0,0,0.27164502164502163,2,1,0,0,0.0
2025-12-03 23:00:00,4567.0,1088.0,42.0,389.0,108.0,0,0.2721861471861472,2,1,0,0,0.0
2025-12-04 00:00:00,4641.0,1088.0,42.0,388.0,108.0,0,0.2727272727272727,2,1,0,0,0.0
2025-12-04 01:00:00,4652.0,1086.0,42.0,387.0,107.0,0,0.27326839826839827,2,1,0,0,0.0
2025-12-04 02:00:00,4636.0,1066.0,42.0,386.0,107.0,0,0.27380952380952384,2,1,0,0,0.0
2025-12-04 03:00:00,4580.0,1073.0,42.0,386.0,107.0,0,0.27435064935064934,2,1,0,0,0.0
2025-12-04 04:00:00,4617.0,1083.0,41.0,386.0,107.0,0,0.2748917748917749,2,1,0,0,0.0
2025-12-04 05:00:00,4648.0,1073.0,42.0,386.0,107.0,0,0.2754329004329004,2,1,0,0,0.0
2025-12-04 06:00:00,4641.0,1062.0,41.0,386.0,107.0,0,0.275974025974026,2,1,0,0,0.0
2025-12-04 07:00:00,4636.0,1075.0,41.0,385.0,107.0,0,0.2765151515151515,2,1,0,0,0.0
2025-12-04 08:00:00,4627.0,1064.0,42.0,386.0,107.0,0,0.27705627705627706,2,1,0,0,0.0
2025-12-04 09:00:00,4503.0,1065.0,42.0,386.0,108.0,0,0.2775974025974026,2,1,0,0,0.0
2025-12-04 10:00:00,4088.0,1050.0,42.0,387.0,108.0,0,0.27813852813852813,2,1,0,0,0.0
2025-12-04 11:00:00,4180.0,1059.0,42.0,389.0,108.0,0,0.2786796536796537,2,1,0,0,0.0
2025-12-04 12:00:00,4207.0,1077.0,42.0,390.0,108.0,0,0.2792207792207792,2,1,0,0,0.0
2025-12-04 13:00:00,4214.0,1085.0,42.0,390.0,108.0,0,0.27976190476190477,2,1,0,0,0.0
2025-12-04 14:00:00,4249.0,1080.0,42.0,389.0,108.0,0,0.2803030303030303,2,1,0,0,0.0
2025-12-04 15:00:00,4284.0,1088.0,42.0,391.0,109.0,0,0.28084415584415584,2,1,0,0,0.0
2025-12-04 16:00:00,4287.0,1087.0,42.0,390.0,108.0,0,0.2813852813852814,2,1,0,0,0.0
2025-12-04 17:00:00,4427.0,1086.0,42.0,388.0,108.0,0,0.2819264069264069,2,1,0,0,0.0
2025-12-04 18:00:00,4652.0,1087.0,42.0,388.0,108.0,0,0.2824675324675325,2,1,0,0,0.0
2025-12-04 19:00:00,4650.0,1085.0,41.0,388.0,108.0,0,0.283008658008658,2,1,0,0,0.0
2025-12-04 20:00:00,4611.0,1072.0,42.0,388.0,108.0,0,0.28354978354978355,2,1,0,0,0.0
2025-12-04 21:00:00,4539.0,1065.0,42.0,389.0,108.0,0,0.2840909090909091,2,1,0,0,0.0
2025-12-04 22:00:00,4509.0,1087.0,42.0,390.0,108.0,0,0.2846320346320346,2,1,0,0,0.0
2025-12-04 23:00:00,4582.0,1089.0,42.0,390.0,108.0,0,0.2851731601731602,2,1,0,0,0.0
2025-12-05 00:00:00,4638.0,1089.0,42.0,389.0,108.0,0,0.2857142857142857,2,1,0,0,0.0
2025-12-05 01:00:00,4652.0,1087.0,41.0,388.0,108.0,0,0.28625541125541126,2,1,0,0,0.0
2025-12-05 02:00:00,4630.0,1073.0,41.0,387.0,107.0,0,0.28679653679653677,2,1,0,0,0.0
2025-12-05 03:00:00,4566.0,1058.0,41.0,376.0,106.0,0,0.28733766233766234,2,1,0,0,0.0
2025-12-05 04:00:00,4578.0,1066.0,41.0,369.0,107.0,0,0.2878787878787879,2,1,0,0,0.0
2025-12-05 05:00:00,4587.0,1064.0,41.0,368.0,107.0,0,0.2884199134199134,2,1,0,0,0.0
2025-12-05 06:00:00,4636.0,1057.0,42.0,346.0,107.0,0,0.288961038961039,2,1,0,0,0.0
2025-12-05 07:00:00,4635.0,1055.0,42.0,323.0,107.0,0,0.2895021645021645,2,1,0,0,0.0
2025-12-05 08:00:00,4637.0,1050.0,42.0,304.0,107.0,0,0.29004329004329005,2,1,0,0,0.0
2025-12-05 09:00:00,4296.0,1086.0,43.0,326.0,111.0,0,0.2905844155844156,2,1,0,0,0.0
2025-12-05 10:00:00,4368.0,1048.0,42.0,303.0,108.0,0,0.2911255411255411,2,1,0,0,0.0
2025-12-05 11:00:00,4208.0,1052.0,42.0,311.0,108.0,0,0.2916666666666667,2,1,0,0,0.0
2025-12-05 12:00:00,4217.0,1053.0,41.0,313.0,108.0,0,0.2922077922077922,2,1,0,0,0.0
2025-12-05 13:00:00,4275.0,1055.0,42.0,323.0,108.0,0,0.29274891774891776,2,1,0,0,0.0
2025-12-05 14:00:00,4233.0,1054.0,42.0,327.0,108.0,0,0.29329004329004327,2,1,0,0,0.0
2025-12-05 15:00:00,4200.0,1057.0,41.0,354.0,108.0,0,0.29383116883116883,2,1,0,0,0.0
2025-12-05 16:00:00,4264.0,1074.0,42.0,373.0,108.0,0,0.2943722943722944,2,1,0,0,0.0
2025-12-05 17:00:00,4347.0,1089.0,42.0,373.0,108.0,0,0.2949134199134199,2,1,0,0,0.0
2025-12-05 18:00:00,4613.0,1088.0,42.0,373.0,108.0,0,0.29545454545454547,2,1,0,0,0.0
2025-12-05 19:00:00,4649.0,1090.0,42.0,373.0,108.0,0,0.295995670995671,2,1,0,0,0.0
2025-12-05 20:00:00,4565.0,1087.0,42.0,374.0,108.0,0,0.29653679653679654,2,1,0,0,0.0
2025-12-05 21:00:00,4447.0,1088.0,42.0,387.0,109.0,0,0.29707792207792205,2,1,0,0,0.0
2025-12-05 22:00:00,4428.0,1091.0,42.0,390.0,109.0,0,0.2976190476190476,2,1,0,0,0.0
2025-12-05 23:00:00,4434.0,1093.0,42.0,390.0,109.0,0,0.2981601731601732,2,1,0,0,0.0
2025-12-06 00:00:00,4438.0,1092.0,42.0,389.0,108.0,1,0.2987012987012987,2,1,0,0,0.0
2025-12-06 01:00:00,4436.0,1093.0,42.0,388.0,108.0,1,0.29924242424242425,2,1,0,0,0.0
2025-12-06 02:00:00,4428.0,1147.0,42.0,387.0,108.0,1,0.29978354978354976,2,1,0,0,0.0
2025-12-06 03:00:00,4435.0,1158.0,42.0,383.0,108.0,1,0.3003246753246753,2,1,0,0,0.0
2025-12-06 04:00:00,4436.0,1171.0,42.0,383.0,108.0,1,0.3008658008658009,2,1,0,0,0.0
2025-12-06 05:00:00,4493.0,1177.0,41.0,383.0,108.0,1,0.3014069264069264,2,1,0,0,0.0
2025-12-06 06:00:00,4512.0,1175.0,42.0,383.0,108.0,1,0.30194805194805197,2,1,0,0,0.0
2025-12-06 07:00:00,4575.0,1157.0,42.0,375.0,108.0,1,0.3024891774891775,2,1,0,0,0.0
2025-12-06 08:00:00,4566.0,1146.0,42.0,370.0,108.0,1,0.30303030303030304,2,1,0,0,0.0
2025-12-06 09:00:00,4487.0,1151.0,42.0,373.0,109.0,1,0.30357142857142855,2,1,0,0,0.0
2025-12-06 10:00:00,4223.0,1167.0,42.0,388.0,109.0,1,0.3041125541125541,2,1,0,0,0.0
2025-12-06 11:00:00,4296.0,1371.0,43.0,401.0,111.0,1,0.3046536796536797,2,1,0,0,0.0
2025-12-06 12:00:00,4296.0,1360.0,43.0,401.0,111.0,1,0.3051948051948052,2,1,0,0,0.0
2025-12-06 13:00:00,4208.0,1361.0,42.0,391.0,109.0,1,0.30573593073593075,2,1,0,0,0.0
2025-12-06 14:00:00,4209.0,1333.0,42.0,391.0,109.0,1,0.30627705627705626,2,1,0,0,0.0
2025-12-06 15:00:00,4212.0,1321.0,42.0,391.0,109.0,1,0.3068181818181818,2,1,0,0,0.0
2025-12-06 16:00:00,4229.0,1301.0,42.0,391.0,109.0,1,0.30735930735930733,2,1,0,0,0.0
2025-12-06 17:00:00,4537.0,1331.0,42.0,390.0,109.0,1,0.3079004329004329,2,1,0,0,0.0
2025-12-06 18:00:00,4633.0,1329.0,42.0,390.0,109.0,1,0.30844155844155846,2,1,0,0,0.0
2025-12-06 19:00:00,4653.0,1321.0,42.0,390.0,109.0,1,0.30898268398268397,2,1,0,0,0.0
2025-12-06 20:00:00,4642.0,1275.0,42.0,389.0,109.0,1,0.30952380952380953,2,1,0,0,0.0
2025-12-06 21:00:00,4617.0,1243.0,42.0,389.0,109.0,1,0.31006493506493504,2,1,0,0,0.0
2025-12-06 22:00:00,4574.0,1227.0,42.0,390.0,109.0,1,0.3106060606060606,2,1,0,0,0.0
2025-12-06 23:00:00,4580.0,1227.0,42.0,390.0,109.0,1,0.31114718614718617,2,1,0,0,0.0
2025-12-07 00:00:00,4582.0,1225.0,42.0,389.0,109.0,1,0.3116883116883117,2,1,0,0,0.0
2025-12-07 01:00:00,4581.0,1195.0,42.0,387.0,108.0,1,0.31222943722943725,2,1,0,0,0.0
2025-12-07 02:00:00,4573.0,1142.0,42.0,386.0,108.0,1,0.31277056277056275,2,1,0,0,0.0
2025-12-07 03:00:00,4583.0,1062.0,42.0,371.0,108.0,1,0.3133116883116883,2,1,0,0,0.0
2025-12-07 04:00:00,4585.0,1045.0,42.0,371.0,108.0,1,0.31385281385281383,2,1,0,0,0.0
2025-12-07 05:00:00,4589.0,1045.0,41.0,370.0,108.0,1,0.3143939393939394,2,1,0,0,0.0
2025-12-07 06:00:00,4651.0,1026.0,42.0,370.0,108.0,1,0.31493506493506496,2,1,0,0,0.0
2025-12-07 07:00:00,4638.0,1012.0,41.0,368.0,108.0,1,0.31547619047619047,2,1,0,0,0.0
2025-12-07 08:00:00,4648.0,1014.0,42.0,356.0,108.0,1,0.31601731601731603,2,1,0,0,0.0
2025-12-07 09:00:00,4624.0,1014.0,42.0,360.0,109.0,1,0.31655844155844154,2,1,0,0,0.0
2025-12-07 10:00:00,4395.0,1016.0,42.0,376.0,109.0,1,0.3170995670995671,2,1,0,0,0.0
2025-12-07 11:00:00,4276.0,1037.0,42.0,382.0,110.0,1,0.31764069264069267,2,1,0,0,0.0
2025-12-07 12:00:00,4283.0,1051.0,42.0,393.0,110.0,1,0.3181818181818182,2,1,0,0,0.0
2025-12-07 13:00:00,4288.0,1052.0,42.0,393.0,109.0,1,0.31872294372294374,2,1,0,0,0.0
2025-12-07 14:00:00,4355.0,1051.0,42.0,392.0,109.0,1,0.31926406926406925,2,1,0,0,0.0
2025-12-07 15:00:00,4360.0,1052.0,42.0,392.0,109.0,1,0.3198051948051948,2,1,0,0,0.0
2025-12-07 16:00:00,4531.0,1054.0,42.0,392.0,109.0,1,0.3203463203463203,2,1,0,0,0.0
2025-12-07 17:00:00,4659.0,1054.0,42.0,391.0,109.0,1,0.3208874458874459,2,1,0,0,0.0
2025-12-07 18:00:00,4662.0,1078.0,42.0,390.0,109.0,1,0.32142857142857145,2,1,0,0,0.0
2025-12-07 19:00:00,4821.0,1086.0,43.0,401.0,111.0,1,0.32196969696969696,2,1,0,0,0.0
2025-12-07 20:00:00,4821.0,1086.0,43.0,401.0,111.0,1,0.3225108225108225,2,1,0,0,0.0
2025-12-07 21:00:00,4896.0,1086.0,43.0,401.0,111.0,1,0.32305194805194803,2,1,0,0,0.0
2025-12-07 22:00:00,4971.0,1086.0,43.0,401.0,111.0,1,0.3235930735930736,2,1,0,0,0.0
2025-12-07 23:00:00,4908.0,1062.0,43.0,401.0,111.0,1,0.3241341991341991,2,1,0,0,0.0
2025-12-08 00:00:00,4816.0,1049.0,42.0,386.0,108.0,0,0.3246753246753247,2,1,0,0,0.0
2025-12-08 01:00:00,4866.0,1046.0,41.0,385.0,108.0,0,0.32521645021645024,2,1,0,0,0.0
2025-12-08 02:00:00,4797.0,1021.0,41.0,384.0,107.0,0,0.32575757575757575,2,1,0,0,0.0
2025-12-08 03:00:00,4751.0,1012.0,41.0,371.0,107.0,0,0.3262987012987013,2,1,0,0,0.0
2025-12-08 04:00:00,4801.0,1013.0,41.0,371.0,107.0,0,0.3268398268398268,2,1,0,0,0.0
2025-12-08 05:00:00,4799.0,1010.0,41.0,371.0,107.0,0,0.3273809523809524,2,1,0,0,0.0
2025-12-08 06:00:00,4820.0,1006.0,41.0,371.0,108.0,0,0.32792207792207795,2,1,0,0,0.0
2025-12-08 07:00:00,4870.0,1000.0,41.0,371.0,107.0,0,0.32846320346320346,2,1,0,0,0.0
2025-12-08 08:00:00,4863.0,989.0,42.0,366.0,107.0,0,0.329004329004329,2,1,0,0,0.0
2025-12-08 09:00:00,4766.0,981.0,42.0,357.0,108.0,0,0.32954545454545453,2,1,0,0,0.0
2025-12-08 10:00:00,4530.0,983.0,42.0,312.0,108.0,0,0.3300865800865801,2,1,0,0,0.0
2025-12-08 11:00:00,4340.0,986.0,42.0,309.0,108.0,0,0.3306277056277056,2,1,0,0,0.0
2025-12-08 12:00:00,4305.0,983.0,42.0,339.0,108.0,0,0.33116883116883117,2,1,0,0,0.0
2025-12-08 13:00:00,4327.0,988.0,42.0,354.0,108.0,0,0.33170995670995673,2,1,0,0,0.0
2025-12-08 14:00:00,4361.0,986.0,42.0,372.0,108.0,0,0.33225108225108224,2,1,0,0,0.0
2025-12-08 15:00:00,4358.0,989.0,42.0,375.0,108.0,0,0.3327922077922078,2,1,0,0,0.0
2025-12-08 16:00:00,4971.0,1016.0,43.0,401.0,111.0,0,0.3333333333333333,2,1,0,0,0.0
2025-12-08 17:00:00,4709.0,985.0,41.0,385.0,108.0,0,0.3338744588744589,2,1,0,0,0.0
2025-12-08 18:00:00,4874.0,985.0,42.0,385.0,108.0,0,0.3344155844155844,2,1,0,0,0.0
2025-12-08 19:00:00,4872.0,984.0,42.0,385.0,108.0,0,0.33495670995670995,2,1,0,0,0.0
2025-12-08 20:00:00,4852.0,982.0,42.0,385.0,108.0,0,0.3354978354978355,2,1,0,0,0.0
2025-12-08 21:00:00,4792.0,981.0,42.0,386.0,108.0,0,0.336038961038961,2,1,0,0,0.0
2025-12-08 22:00:00,4802.0,985.0,42.0,387.0,108.0,0,0.3365800865800866,2,1,0,0,0.0
2025-12-08 23:00:00,4810.0,986.0,42.0,387.0,108.0,0,0.3371212121212121,2,1,0,0,0.0
2025-12-09 00:00:00,4879.0,986.0,42.0,386.0,108.0,0,0.33766233766233766,2,1,0,0,0.0
2025-12-09 01:00:00,4871.0,984.0,41.0,386.0,108.0,0,0.33820346320346323,2,1,0,0,0.0
2025-12-09 02:00:00,4858.0,980.0,41.0,384.0,107.0,0,0.33874458874458874,2,1,0,0,0.0
2025-12-09 03:00:00,4795.0,980.0,41.0,372.0,107.0,0,0.3392857142857143,2,1,0,0,0.0
2025-12-09 04:00:00,4867.0,979.0,42.0,371.0,107.0,0,0.3398268398268398,2,1,0,0,0.0
2025-12-09 05:00:00,4866.0,976.0,41.0,370.0,107.0,0,0.3403679653679654,2,1,0,0,0.0
2025-12-09 06:00:00,4866.0,973.0,41.0,370.0,107.0,0,0.3409090909090909,2,1,0,0,0.0
2025-12-09 07:00:00,4860.0,973.0,42.0,363.0,107.0,0,0.34145021645021645,2,1,0,0,0.0
2025-12-09 08:00:00,4855.0,973.0,41.0,351.0,107.0,0,0.341991341991342,2,1,0,0,0.0
2025-12-09 09:00:00,4781.0,969.0,42.0,351.0,107.0,0,0.3425324675324675,2,1,0,0,0.0
2025-12-09 10:00:00,4516.0,969.0,42.0,333.0,108.0,0,0.3430735930735931,2,1,0,0,0.0
2025-12-09 11:00:00,4369.0,974.0,42.0,328.0,108.0,0,0.3436147186147186,2,1,0,0,0.0
2025-12-09 12:00:00,4341.0,979.0,42.0,369.0,108.0,0,0.34415584415584416,2,1,0,0,0.0
2025-12-09 13:00:00,4355.0,981.0,42.0,374.0,108.0,0,0.3446969696969697,2,1,0,0,0.0
2025-12-09 14:00:00,4356.0,981.0,42.0,373.0,108.0,0,0.34523809523809523,2,1,0,0,0.0
2025-12-09 15:00:00,4356.0,984.0,42.0,381.0,109.0,0,0.3457792207792208,2,1,0,0,0.0
2025-12-09 16:00:00,4380.0,982.0,41.0,387.0,108.0,0,0.3463203463203463,2,1,0,0,0.0
2025-12-09 17:00:00,4714.0,981.0,41.0,386.0,108.0,0,0.34686147186147187,2,1,0,0,0.0
2025-12-09 18:00:00,4839.0,982.0,42.0,386.0,108.0,0,0.3474025974025974,2,1,0,0,0.0
2025-12-09 19:00:00,4869.0,982.0,42.0,386.0,108.0,0,0.34794372294372294,2,1,0,0,0.0
2025-12-09 20:00:00,4841.0,981.0,42.0,386.0,108.0,0,0.3484848484848485,2,1,0,0,0.0
2025-12-09 21:00:00,4720.0,981.0,42.0,387.0,108.0,0,0.349025974025974,2,1,0,0,0.0
2025-12-09 22:00:00,4726.0,984.0,42.0,388.0,108.0,0,0.3495670995670996,2,1,0,0,0.0
2025-12-09 23:00:00,4735.0,985.0,42.0,388.0,108.0,0,0.3501082251082251,2,1,0,0,0.0
